"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
1019	5.325067574584579e-01	-1.194048572477790e-01	1.193856147720698e+00	3.525535827391495e+02	2.286630920010534e+01	2.789146198421553e+05	9.065597583259815e+04	2.645299088110240e+02	-2.350336648206321e-01	9.076082899820560e-01	
1020	2.075339851569875e-02	5.256993050763469e-02	1.265350197291793e+00	3.233495286067917e+02	1.242513271442887e+02	2.933406733952188e+05	9.837024553256141e+04	2.708216399159036e+02	-6.509187346759424e-02	8.298073027414982e-01	
1021	1.509217909439555e-02	4.800787811079760e-02	1.300029682154161e+00	3.150670038187839e+02	1.315783787434477e+02	3.002724581928110e+05	1.021739948305644e+05	2.737899175659060e+02	1.870296320548221e-02	7.917742034000775e-01	
1022	1.016281389941946e-02	4.342962396124273e-02	1.334592310125787e+00	3.051036568527409e+02	1.381082203033103e+02	3.071104987814695e+05	1.060357523052618e+05	2.767795820220136e+02	1.037756931651552e-01	7.524170367045468e-01	
1023	9.188701028023388e-02	8.771786938723986e-02	1.052918796893540e+00	3.491760124629201e+02	6.359693372014880e+01	2.499113649685692e+05	7.603706781346798e+04	2.515711455938448e+02	-5.570814429023478e-01	1.060124248136696e+00	
1024	8.217048387484410e-02	8.421886234091830e-02	1.069948580800386e+00	3.486233483955612e+02	6.920477957855671e+01	2.534529293311457e+05	7.776741256123738e+04	2.532008083528917e+02	-5.189627489065115e-01	1.041369189822737e+00	
1025	7.289130819276757e-02	8.059281082130502e-02	1.088189825698095e+00	3.477321319673859e+02	7.513141841117775e+01	2.572343118276330e+05	7.963264240033634e+04	2.549275728766323e+02	-4.778725987730354e-01	1.021387127380251e+00	
1026	6.405078691140523e-02	7.683559932857628e-02	1.107828856762400e+00	3.464371056286386e+02	8.138375735234762e+01	2.612927773114838e+05	8.165401553867946e+04	2.567646421910029e+02	-4.333426840197854e-01	9.999993665580232e-01	
1027	3.880077679436603e-01	1.251686603643986e-01	8.466267186663948e-01	3.342976415864497e+02	-8.001983960773314e+00	2.060732404937094e+05	5.601412586274452e+04	2.304814290207282e+02	-9.981775875289792e-01	1.297773526404346e+00	
1028	3.722576974883866e-01	1.251081767373440e-01	8.516256159172121e-01	3.351310257690831e+02	-6.144643136790575e+00	2.071570376494664e+05	5.647784988907281e+04	2.310254282885109e+02	-9.879619618388316e-01	1.291695568309356e+00	
1029	3.565852839117404e-01	1.248998725629181e-01	8.569391386962794e-01	3.359938914160420e+02	-4.188095475672145e+00	2.083082348736239e+05	5.697149599460639e+04	2.315996987889160e+02	-9.770871665916252e-01	1.285278665030779e+00	
1030	3.410450717695551e-01	1.245186756031196e-01	8.625880007415594e-01	3.368776787537512e+02	-2.141877272473877e+00	2.095303751780830e+05	5.749804461574376e+04	2.322095133736891e+02	-9.654875441528371e-01	1.278464731970234e+00	
1031	9.289423875835977e-01	4.716598515616242e-02	1.346975697858562e+00	3.108009853755536e+02	-3.474840384122974e+01	3.082176619114841e+05	1.087649461791701e+05	2.812933947656187e+02	1.638985711459341e-01	6.905442273416385e-01	
1032	9.447509537614800e-01	4.120119128398680e-02	1.357533810820192e+00	3.075334569962179e+02	-3.433201541801721e+01	3.102553647131231e+05	1.099948708116576e+05	2.822618114333167e+02	1.909932415947981e-01	6.767937424918051e-01	
1033	9.370816449869278e-01	4.417396290694222e-02	1.352180534451023e+00	3.092148691308522e+02	-3.456763919970006e+01	3.092232232059530e+05	1.093703792692660e+05	2.817704098998196e+02	1.772359819284217e-01	6.837952901711697e-01	
1034	6.120832751394664e-01	-1.120287796843302e-01	1.220803688282538e+00	3.501246389739686e+02	2.744394271970728e+01	2.843744457687395e+05	9.354334643110240e+04	2.669300175160312e+02	-1.714262268006415e-01	8.783333006376537e-01	
1035	6.276716519374598e-01	-1.102107511621693e-01	1.226358040149542e+00	3.495594537534731e+02	2.820593513973769e+01	2.854963981365169e+05	9.414122159968557e+04	2.674193889492711e+02	-1.582553135313003e-01	8.723036956046639e-01	
1036	6.431234648120459e-01	-1.083080165224166e-01	1.231585258935111e+00	3.489943920160790e+02	2.894535395459748e+01	2.865523542188035e+05	9.470597140275752e+04	2.678818109405100e+02	-1.458141367338672e-01	8.666068832124826e-01	
1037	6.584486210718395e-01	-1.063140358746432e-01	1.236915999083593e+00	3.483914674019276e+02	2.965162227518345e+01	2.876253163158414e+05	9.528227917815839e+04	2.683504175240324e+02	-1.331183431550175e-01	8.607848310488835e-01	
1038	2.517812701326453e-01	-1.191023175136116e-01	1.066610736779363e+00	3.553647236596453e+02	-9.206766014704730e+00	2.527727623302075e+05	7.741370285058567e+04	2.528379353901720e+02	-5.267548101365461e-01	1.045548311590663e+00	
1039	2.660958095272862e-01	-1.203007264826244e-01	1.061379081061555e+00	3.552830474444353e+02	-6.411480431589713e+00	2.516865593898615e+05	7.688158823531961e+04	2.523377161376246e+02	-5.384770488500668e-01	1.051319542906391e+00	
1040	2.806503214400461e-01	-1.214492922379199e-01	1.057024782220173e+00	3.551797424432167e+02	-3.695943368827606e+00	2.507800085424779e+05	7.644003531149114e+04	2.519219763592141e+02	-5.482042554128523e-01	1.056099063718758e+00	
1041	3.110118148668752e-03	-4.613238470419122e-02	1.479846157226873e+00	2.796196019906355e+02	-9.187988053832808e+01	3.355846952177486e+05	1.225260348302739e+05	2.884311459151827e+02	4.670489855458459e-01	5.841780631997537e-01	
1042	9.997584414672644e-01	9.438397949312184e-03	1.434776707964414e+00	2.784674245229717e+02	-2.000039671603249e+01	3.250155807249511e+05	1.191412493338745e+05	2.892731850365136e+02	3.924837275271072e-01	5.706954815831398e-01	
1043	9.772033766529468e-01	-3.472318953182337e-02	1.394148357234910e+00	3.184328226698787e+02	3.311120051815207e+01	3.187761540889011e+05	1.128067446858743e+05	2.818749101222238e+02	2.529375217183556e-01	6.822868764562781e-01	
1044	1.000460793182634e+00	7.920669245474165e-04	1.490469108127381e+00	2.475211871679908e+02	-1.246895861406379e+01	3.354592771830450e+05	1.259417134120104e+05	2.943587592364178e+02	5.422948039373482e-01	4.834509564702412e-01	
1045	-1.094262927975188e-03	-4.071651433079240e-02	1.509776099112665e+00	2.673011639332025e+02	-8.988883037120291e+01	3.413651922942736e+05	1.260107513005813e+05	2.907538006051879e+02	5.438156766720693e-01	5.464383425274291e-01	
1046	7.356051714196509e-01	-1.148567562166828e-01	1.265191865815414e+00	3.451308416212024e+02	3.184358840876134e+01	2.933209347069487e+05	9.833847753476856e+04	2.707680607437142e+02	-6.579170775685195e-02	8.304634845577760e-01	
1047	9.264508973260231e-02	-1.025195807004601e-01	1.211361201460608e+00	3.477182165577789e+02	-5.315653447653290e+01	2.824469126933320e+05	9.254991608753774e+04	2.661538268855589e+02	-1.933110375132674e-01	8.878813193925001e-01	
1048	-4.653137239124734e-03	-3.556920456272025e-02	1.538302051455331e+00	2.545474940401066e+02	-8.552293639245178e+01	3.468440736438716e+05	1.293625396560280e+05	2.929525341562315e+02	6.176540229465831e-01	5.087500161169785e-01	
1049	9.867047675302468e-01	2.741424275120372e-02	1.396425881812900e+00	2.951437016814494e+02	-2.757967427862126e+01	3.177661277832338e+05	1.145214017784207e+05	2.856926786563159e+02	2.907106239298197e-01	6.264769806809938e-01	
1050	-1.019660401049249e-02	-2.516070576639856e-02	1.593648483972490e+00	2.269943794290798e+02	-6.821574999225064e+01	3.574220294231526e+05	1.359183439396982e+05	2.971090534352779e+02	7.620753573124438e-01	4.304184852805875e-01	
1051	1.888311335388601e-02	-6.170611173648156e-02	1.395916689759516e+00	3.087413861221787e+02	-8.887834347227326e+01	3.192270830321949e+05	1.129018985722581e+05	2.817552977419635e+02	2.550337177985017e-01	6.839727612093662e-01	
1052	1.614698602766751e-01	-1.229528254575722e-01	1.132743978232200e+00	3.542123999181998e+02	-3.012198089437015e+01	2.664090806824369e+05	8.425077775027229e+04	2.591030360574117e+02	-3.761372142709040e-01	9.725492245915179e-01	
1053	1.370656098662785e-01	1.166177412626590e-01	1.010087084072020e+00	3.498204723561122e+02	4.384038347198480e+01	2.409286003806407e+05	7.176042510960445e+04	2.474893586764731e+02	-6.512939024531111e-01	1.106733984035209e+00	
1054	-1.094261023048551e-03	4.071651173234456e-02	1.417882423739066e+00	2.858012955778572e+02	1.328119350914455e+02	3.235283855204727e+05	1.154015337895400e+05	2.835317558287434e+02	3.100995248127489e-01	6.584631541818372e-01	
1055	-1.019659850129127e-02	2.516071392329718e-02	1.529390121263548e+00	2.432166433220693e+02	1.242924147011096e+02	3.451468425734607e+05	1.283028298996256e+05	2.922458145965152e+02	5.943091074430231e-01	5.211187450042207e-01	
1056	-1.440830979703562e-02	8.364872045282672e-03	1.629322651019763e+00	1.945564314858852e+02	7.729251880150876e+01	3.641165824071605e+05	1.402669325741445e+05	2.999014391764655e+02	8.578727524176212e-01	3.701028070905395e-01	
1057	-7.268278824244769e-03	7.498444879911127e-04	1.693277803718859e+00	1.280488613810684e+02	5.067459277031922e+01	3.760158725770527e+05	1.481663828289639e+05	3.048258604963474e+02	1.031893985693223e+00	2.323629479939546e-01	
1058	-7.268286632501106e-03	-7.498424613320569e-04	1.696169607232677e+00	1.264438123112839e+02	3.509345331718092e+01	3.765051568996774e+05	1.485716540007339e+05	3.051385137033258e+02	1.040821922049228e+00	2.209249393054939e-01	
1059	-1.052410025761282e-02	1.150196015368464e-03	1.676771276752890e+00	1.569072141784260e+02	4.770220146402445e+01	3.730569133914321e+05	1.460147698167360e+05	3.033565018250325e+02	9.844949467928509e-01	2.801170010738308e-01	
1060	-1.219481903834000e-02	-1.999391128089347e-02	1.617593714778498e+00	2.133275359102286e+02	-5.408479206607794e+01	3.619581114801511e+05	1.387948679227071e+05	2.989057726435537e+02	8.254438494128484e-01	3.925444443444064e-01	
1061	9.997584379546289e-01	-9.438402900033236e-03	1.450501464641542e+00	3.002454527871520e+02	2.390121763023877e+01	3.296686211322203e+05	1.193588640308808e+05	2.866598375977065e+02	3.972776785908317e-01	6.117834551518423e-01	
1062	3.171928355853282e-01	1.443638574244970e-01	8.847424632602531e-01	3.399148570995342e+02	2.571158955723024e+00	2.142907110241999e+05	5.959597805305312e+04	2.346553309705576e+02	-9.192710414452009e-01	1.251127706429956e+00	
1063	9.821866538286648e-01	-3.110054903419137e-02	1.400971601149703e+00	3.164560816445731e+02	3.226731508190453e+01	3.201001800540034e+05	1.135950067327127e+05	2.824621464711082e+02	2.703025698052733e-01	6.739087853895263e-01	
1064	9.967496439749175e-01	-1.674099451231721e-02	1.431038406746829e+00	3.070416858752185e+02	2.699199329773179e+01	3.259144564885399e+05	1.170882682926026e+05	2.850312245087287e+02	3.472575053003636e-01	6.363890257507274e-01	
1065	9.448909562619392e-01	-5.294034986134164e-02	1.362625168305129e+00	3.267876568294283e+02	3.552510889085519e+01	3.126316567900935e+05	1.091932453896755e+05	2.791577653076895e+02	1.733338045379865e-01	7.202225434492672e-01	
1066	8.037827560467476e-01	-9.995257998363598e-02	1.290136372314928e+00	3.414209583042964e+02	3.403228415731120e+01	2.983089723365542e+05	1.010733528106454e+05	2.729175088062384e+02	-5.543671120039837e-03	8.030394706035723e-01	
1067	4.121781177559206e-01	-1.469296116354801e-01	1.150155177916485e+00	3.548826122728210e+02	1.382541491505125e+01	2.699835169124960e+05	8.606022539730759e+04	2.606611971706591e+02	-3.362759200127862e-01	9.540487341960137e-01	
1068	9.988757159524508e-01	1.335810469309285e-02	1.424557469979013e+00	2.831865754286000e+02	-2.115916087183063e+01	3.230822424450315e+05	1.179111569582202e+05	2.883402506573436e+02	3.653853617739103e-01	5.855987256439349e-01	
1069	9.286979581014593e-01	6.023446345993329e-02	1.345606903987844e+00	3.124840113955216e+02	-3.310865975478861e+01	3.080261699067855e+05	1.085341995167124e+05	2.809821595775124e+02	1.588153289607429e-01	6.949371102926751e-01	
1070	9.522727375977149e-01	4.931233011882549e-02	1.361140704154221e+00	3.077977410835024e+02	-3.217684698349456e+01	3.110286520091630e+05	1.103387350956469e+05	2.823939087723118e+02	1.985684126318886e-01	6.749103609307294e-01	
1071	5.502659555894568e-01	1.404225307864788e-01	8.179447789406802e-01	3.287954146221474e+02	-2.182084252552071e+01	1.998273963963517e+05	5.338085966660846e+04	2.273484115898408e+02	-1.056187223163431e+00	1.332788614519459e+00	
1072	5.179411697501676e-01	1.428363034250666e-01	8.241043328687153e-01	3.300033276180339e+02	-1.941644679688746e+01	2.011683816801361e+05	5.394663429048987e+04	2.280407717919346e+02	-1.043723470037849e+00	1.325047506170664e+00	
1073	6.612576938508686e-01	1.275501028733754e-01	1.277908076300122e+00	3.216879981254146e+02	-2.988245623747227e+01	2.942414435792170e+05	1.013611099181051e+05	2.763134897755338e+02	7.954847843115539e-04	7.586668181777264e-01	
1074	7.773881143823134e-01	1.061284163133396e-01	1.291976408957378e+00	3.249573456998014e+02	-3.243989538082702e+01	2.974741535611548e+05	1.024801303529704e+05	2.763219791072894e+02	2.544698708563325e-02	7.585225890203090e-01	
1075	4.934979436989143e-01	1.443790610136836e-01	8.290112999531876e-01	3.309646467293769e+02	-1.741377592782070e+01	2.022381464796457e+05	5.439602101018281e+04	2.285793681338757e+02	-1.033823688577623e+00	1.319028281263391e+00	
1076	5.502659611594943e-01	-1.404225389301241e-01	1.202894879573928e+00	3.518885129232608e+02	2.332577896021416e+01	2.807520755126179e+05	9.162244515189987e+04	2.653411131986788e+02	-2.137427929950506e-01	8.977974230444752e-01	
1077	3.326487657722149e-01	1.452299255465695e-01	8.780794445326334e-01	3.390096859714745e+02	3.182162940026550e-01	2.128579079341387e+05	5.896610842999068e+04	2.339370458731976e+02	-9.331467777397984e-01	1.259157746298898e+00	
1078	9.967496487057587e-01	1.674098901958046e-02	1.417004823521312e+00	2.865361384653326e+02	-2.309761035069268e+01	3.216566500216973e+05	1.169991205656470e+05	2.876349227125972e+02	3.452936221327885e-01	5.966846517709437e-01	
1079	8.254521411922498e-02	-9.842121592519933e-02	1.227447792123068e+00	3.456674183204283e+02	-5.738759148856399e+01	2.857016840761988e+05	9.427504886450853e+04	2.675617836556002e+02	-1.553071608220425e-01	8.705599038689700e-01	
1080	1.000329714247954e+00	1.841488472768840e-03	1.473666026212952e+00	2.580420876923550e+02	-1.688953713135245e+01	3.323379756406925e+05	1.238597315979829e+05	2.927934846611309e+02	4.964297081082562e-01	5.115524964548285e-01	
1081	9.906228848898565e-01	2.379922418214689e-02	1.403004518694244e+00	2.924800342429222e+02	-2.629994501876487e+01	3.190117017836862e+05	1.153115973499241e+05	2.863151071428431e+02	3.081182666702815e-01	6.170422522701932e-01	
1082	-1.052413418347226e-02	-1.150182920976663e-03	1.684905272969295e+00	1.548992291360510e+02	3.047155967565249e+01	3.746770116558496e+05	1.469125033814507e+05	3.037481314776128e+02	1.004271601755548e+00	2.681716138212553e-01	
1083	1.000460792440077e+00	-7.920682666039405e-04	1.508972893393580e+00	2.747160452922569e+02	1.352212612108268e+01	3.408235677986594e+05	1.263025069849720e+05	2.915821124006222e+02	5.502429193756825e-01	5.324744537841525e-01	
1084	1.000329713069194e+00	-1.841490009258142e-03	1.494083879093474e+00	2.826587262574930e+02	1.940859910470317e+01	3.380454154959845e+05	1.244727655723700e+05	2.902215815382634e+02	5.099345628540140e-01	5.552583790505018e-01	
1085	9.370270405848155e-01	-5.659001648261464e-02	1.356741221151551e+00	3.282154950713615e+02	3.572564993458850e+01	3.114796083924577e+05	1.085236747823346e+05	2.786492101752158e+02	1.585834739332100e-01	7.271800044139620e-01	
1086	2.489990451237415e-02	-6.639625850808126e-02	1.371210098904274e+00	3.157930916626160e+02	-8.614797455453241e+01	3.143633583405747e+05	1.101172859951554e+05	2.797575662474986e+02	1.936899914339336e-01	7.119438336667617e-01	
1087	-1.369769231896967e-02	-1.473420219872997e-02	1.635451508943182e+00	2.007759550903175e+02	-3.552367188122187e+01	3.652607550651495e+05	1.410203340601470e+05	3.003823513713025e+02	8.744698384826713e-01	3.588240283095578e-01	
1088	3.110106510495196e-03	4.613237094881002e-02	1.379885583810058e+00	2.976843745276940e+02	1.304742032646454e+02	3.160562715306018e+05	1.111111660205161e+05	2.805078200187526e+02	2.155847084284150e-01	7.015340721434331e-01	
1089	-7.645398395405544e-03	-3.038315211736499e-02	1.566373052182237e+00	2.409997022165232e+02	-7.864440012824990e+01	3.522160876262651e+05	1.326807527514583e+05	2.950822383517175e+02	6.907527217814474e-01	4.699745817833164e-01	
1090	9.657055580280945e-01	4.202054004756625e-02	1.372193326480919e+00	3.041362453742202e+02	-3.112971698286946e+01	3.131509723016921e+05	1.116372480372466e+05	2.834158696924152e+02	2.271740517880634e-01	6.601688786482769e-01	
1091	-1.219481328557417e-02	1.999389873890389e-02	1.564440321262539e+00	2.276819957725780e+02	1.142551572217551e+02	3.518542263794476e+05	1.324456461109937e+05	2.949232634040887e+02	6.855734312985469e-01	4.729744448233545e-01	
1092	1.000768949910398e+00	1.491178621343724e-04	1.494326652496739e+00	2.578408912115510e+02	1.221952281142418e-01	3.367814143860065e+05	1.258146531057375e+05	2.933026773164574e+02	5.394957241932231e-01	5.025733332716587e-01	
1093	1.000768949750100e+00	-1.491190485268876e-04	1.503822095234983e+00	2.684669441584140e+02	3.633433592851780e+00	3.393705490557655e+05	1.261609549885642e+05	2.922529149731240e+02	5.471245944045894e-01	5.209617743534537e-01	
1094	7.617471881614967e-03	-5.111343694966008e-02	1.452531421879280e+00	2.900853998422264e+02	-9.223090563902093e+01	3.302948878939493e+05	1.193600791129100e+05	2.862621358175381e+02	3.973044462856002e-01	6.178465478637220e-01	
1095	3.171928382022878e-01	-1.443638708494514e-01	1.066717982811060e+00	3.553893831627212e+02	3.422300489108525e+00	2.527870294073737e+05	7.743220251836711e+04	2.528729304725149e+02	-5.263472710169030e-01	1.045141162563687e+00	
1096	3.018420025174482e-01	-1.433128956231549e-01	1.068820209849300e+00	3.554143879336009e+02	3.130041450266910e-01	2.532213158773640e+05	7.765134510048594e+04	2.530898167293073e+02	-5.215196613512491e-01	1.042663895635170e+00	
1097	9.939666768984089e-01	2.021023215458238e-02	1.409872737385806e+00	2.896049223161134e+02	-2.482695146224672e+01	3.203095540599370e+05	1.161387131374758e+05	2.869640164043604e+02	3.263392446837395e-01	6.070905382967959e-01	
1098	5.746169092657256e-01	1.383037068199681e-01	8.160342025764435e-01	3.283192166316030e+02	-2.358090085811694e+01	1.994084557612994e+05	5.320822896590220e+04	2.271437477851921e+02	-1.059990197607103e+00	1.335076001142348e+00	
1099	9.592191205979674e-01	4.567322437870765e-02	1.366587032125069e+00	3.060319247146214e+02	-3.170158185277104e+01	3.120764403142420e+05	1.109770085136429e+05	2.828955160486615e+02	2.126292806396243e-01	6.677060198368268e-01	
1100	9.939666720809024e-01	-2.021023798723295e-02	1.423114662410887e+00	3.096255127779312e+02	2.866123384169093e+01	3.243845316553533e+05	1.161653890386331e+05	2.843591473258221e+02	3.269269024407210e-01	6.463490987257299e-01	
1101	7.065123133097457e-01	-1.202363573553532e-01	1.255084803481583e+00	3.464528235345687e+02	3.077509603931444e+01	2.912911607743712e+05	9.723861708608405e+04	2.698957512453931e+02	-9.002112442978633e-02	8.414549402488981e-01	
1102	-1.369767642768980e-02	1.473420009150918e-02	1.597192373201935e+00	2.125058386060190e+02	9.934305552826009e+01	3.580925188317863e+05	1.363464444362952e+05	2.973835453552910e+02	7.715062131290569e-01	4.248410100514231e-01	
1103	3.018419863759891e-01	1.433128964876232e-01	8.917261505592572e-01	3.408449777038479e+02	4.952475291142498e+00	2.157931594941325e+05	6.025549006486076e+04	2.353940415098833e+02	-9.047422970449410e-01	1.242867002343734e+00	
1104	2.866836517780191e-01	1.420642776566644e-01	8.990995742447030e-01	3.417559575300915e+02	7.432489510594372e+00	2.173745671065494e+05	6.095662658873291e+04	2.361801955894638e+02	-8.892965839075792e-01	1.234071714902257e+00	
1105	2.718120492296550e-01	1.406536522322192e-01	9.067533952573636e-01	3.426729593202070e+02	1.002829676918883e+01	2.190162919208746e+05	6.168429262227931e+04	2.369822091229676e+02	-8.732664379498581e-01	1.225095150578268e+00	
1106	6.765412373406732e-01	-1.252184938237016e-01	1.244945944043618e+00	3.476863104317741e+02	2.958143148846011e+01	2.892503463757745e+05	9.613931631009522e+04	2.690177152964386e+02	-1.142382117722493e-01	8.524403973996788e-01	
1107	-4.653127520655337e-03	3.556920194142978e-02	1.454996113458725e+00	2.728739975051257e+02	1.328362061851581e+02	3.307710475497372e+05	1.196478111548820e+05	2.864661227734900e+02	4.036430500088558e-01	6.147462442908790e-01	
1108	-7.645387202420502e-03	3.038315868532690e-02	1.491722751384680e+00	2.585285808349213e+02	1.302955212971174e+02	3.378752798182485e+05	1.239129098532804e+05	2.893735201740729e+02	4.976012004617479e-01	5.691042145660203e-01	
1109	-1.440831281009455e-02	-8.364855907853784e-03	1.655006446097304e+00	1.865688270653546e+02	-9.076307510682078e+00	3.689650572356465e+05	1.433696880669416e+05	3.017782918555500e+02	9.262250199795035e-01	3.240856936142846e-01	
1110	1.287520399094461e-02	-5.655289601336164e-02	1.424102695385502e+00	3.000228706110101e+02	-9.093311861801951e+01	3.247550860692950e+05	1.160993002190499e+05	2.840001954597748e+02	3.254709963309773e-01	6.516115082160310e-01	
1111	8.586333474677873e-01	-8.507875719546353e-02	1.313084525390449e+00	3.374464908405591e+02	3.536950656630818e+01	3.028726551755907e+05	1.036146027190959e+05	2.748898018483576e+02	5.043888828151667e-02	7.774217576792225e-01	
1112	8.698297637012710e-01	-8.162290278480792e-02	1.318261530664909e+00	3.364695855762425e+02	3.556942982584383e+01	3.038988398486109e+05	1.041916671678746e+05	2.753352106668992e+02	6.315135102469555e-02	7.715743030532543e-01	
1113	8.806248141219351e-01	-7.815166918264037e-02	1.323551551136758e+00	3.354422815421848e+02	3.574854241320007e+01	3.049461673500694e+05	1.047823883387589e+05	2.757895315783632e+02	7.616466503557583e-02	7.655817082986059e-01	
1114	8.910866472266986e-01	-7.462307493616076e-02	1.328863631838274e+00	3.343737458938141e+02	3.586262300326062e+01	3.059956584529006e+05	1.053774153479742e+05	2.762469371953634e+02	8.927283467215973e-02	7.595175445710093e-01	
1115	7.292985348121192e-02	-9.418146833174358e-02	1.244405642033531e+00	3.432237924618573e+02	-6.169415293709267e+01	2.891222737854764e+05	9.610403827432699e+04	2.690357605883142e+02	-1.150153705736714e-01	8.522491419571703e-01	
1116	6.376305729039160e-02	-8.979223608276692e-02	1.262576481960992e+00	3.403225143393033e+02	-6.605105863783317e+01	2.927778654997941e+05	9.807354208951304e+04	2.705979553355743e+02	-7.162811300462978e-02	8.326283606870697e-01	
1117	9.011217470173449e-01	-7.105702418520447e-02	1.334270970085041e+00	3.332459212462782e+02	3.595143501201554e+01	3.070619773066309e+05	1.059848307907845e+05	2.767132906385750e+02	1.026539157675194e-01	7.533029331053690e-01	
1118	9.107248512229296e-01	-6.747749518237156e-02	1.339718876997913e+00	3.320820056612887e+02	3.596498083056669e+01	3.081350875391761e+05	1.065980125850271e+05	2.771824801150053e+02	1.161620269162865e-01	7.470197413020981e-01	
1119	9.199324379077621e-01	-6.386305663640088e-02	1.345335040234387e+00	3.308456813179232e+02	3.594481781438289e+01	3.092399768017957e+05	1.072315574810793e+05	2.776658730333867e+02	1.301187277739446e-01	7.405136529704498e-01	
1120	9.286979716594318e-01	-6.023445304401708e-02	1.350991511704677e+00	3.295659402221444e+02	3.587769190074483e+01	3.103520064693752e+05	1.078711344546086e+05	2.781525021765548e+02	1.442083125067984e-01	7.339351851198502e-01	
1121	9.657055470775711e-01	-4.202053397998839e-02	1.381057005372658e+00	3.220631014822063e+02	3.438907930917849e+01	3.162304849412658e+05	1.112998811749412e+05	2.807459118030312e+02	2.197420159436842e-01	6.982092222181804e-01	
1122	9.717047844967935e-01	-3.836925240846051e-02	1.387510991089302e+00	3.202983446359914e+02	3.381250166373307e+01	3.174861564783525e+05	1.120418870064979e+05	2.813029767172528e+02	2.360880610151638e-01	6.903809199040166e-01	
1123	7.773880896173306e-01	-1.061285117979987e-01	1.280166273459567e+00	3.429819358669347e+02	3.324805211811142e+01	2.963191284431260e+05	9.997661722450926e+04	2.720585643699039e+02	-2.970424851720814e-02	8.140588982274269e-01	
1124	9.988757115547783e-01	-1.335810983825897e-02	1.439359473133090e+00	3.042347489099461e+02	2.508992447599512e+01	3.275194134031894e+05	1.180591880956308e+05	2.857333066316727e+02	3.686464192227714e-01	6.258670884236121e-01	
1125	4.608767388108398e-01	-1.458776089219597e-01	1.173278602915949e+00	3.540330968549725e+02	1.719761533552365e+01	2.747493345008957e+05	8.848364535730478e+04	2.627194348598932e+02	-2.828890998443662e-01	9.297358062787371e-01	
1126	4.771973813071930e-01	-1.452054678610520e-01	1.176232639706807e+00	3.537785475977905e+02	1.844112766814953e+01	2.753327490861090e+05	8.879389653915155e+04	2.629784935406544e+02	-2.760544098914482e-01	9.264426186731370e-01	
1127	4.283761878169488e-01	-1.467396352637641e-01	1.159862582633569e+00	3.544974663941037e+02	1.520955676693713e+01	2.719735561431602e+05	8.707999132603145e+04	2.615424478878934e+02	-3.138109485471200e-01	9.435958398770244e-01	
1128	4.445929755030721e-01	-1.463855581787435e-01	1.166950548711277e+00	3.542587663215543e+02	1.606344625324348e+01	2.734517432656758e+05	8.782754615345056e+04	2.621854831666070e+02	-2.973426616648479e-01	9.361835315196428e-01	
1129	9.522727033260251e-01	-4.931229198930566e-02	1.368624086173430e+00	3.253058663478045e+02	3.522818529374672e+01	3.138051367023552e+05	1.098764244745160e+05	2.796730926851910e+02	1.883839236041212e-01	7.131243332579522e-01	
1130	9.592191001666902e-01	-4.567320097026161e-02	1.374755378681968e+00	3.237321908114503e+02	3.485708823981765e+01	3.150023401750897e+05	1.105774578844429e+05	2.802021861247481e+02	2.038273651889889e-01	7.057954354452414e-01	
1131	1.370656259424054e-01	-1.166177331534126e-01	1.155467246664722e+00	3.529133999720783e+02	-3.734922319452931e+01	2.710668746515393e+05	8.662728601313350e+04	2.611724808520028e+02	-3.237838370798194e-01	9.480178973109945e-01	
1132	1.490598562814090e-01	-1.198597100936256e-01	1.143964881316899e+00	3.536627768940750e+02	-3.373599961220620e+01	2.687140277638779e+05	8.541929080296154e+04	2.601199216045770e+02	-3.503954125039314e-01	9.605234289679454e-01	
1133	9.867047627338714e-01	-2.741425836754744e-02	1.408129261238915e+00	3.143137557456122e+02	3.124870643763139e+01	3.214866415771389e+05	1.144241367146431e+05	2.830775749829829e+02	2.885679195887330e-01	6.650511587121094e-01	
1134	9.906228800481485e-01	-2.379923031111454e-02	1.415473346417426e+00	3.120545824230159e+02	3.005692666584691e+01	3.229079008055833e+05	1.152764302752776e+05	2.837064233706225e+02	3.073435522910198e-01	6.559197700819390e-01	
1135	7.568239514737485e-01	-1.106089527022512e-01	1.272687119075920e+00	3.440808193563314e+02	3.257479737412052e+01	2.948227742509436e+05	9.915737454529510e+04	2.714149188577461e+02	-4.775178559763717e-02	8.222628778104001e-01	
1136	1.033674905405513e-01	-1.064550809823575e-01	1.195625390329750e+00	3.494608051958397e+02	-4.890078500364167e+01	2.792527269461908e+05	9.087280423502032e+04	2.647702260774266e+02	-2.302570354627013e-01	9.047545819448298e-01	
1137	1.144890564760000e-01	-1.099126936275038e-01	1.181014468445016e+00	3.509045326330653e+02	-4.492329568546908e+01	2.762832442044405e+05	8.931929932501503e+04	2.634634865177299e+02	-2.644800296734554e-01	9.205656778348310e-01	
1138	1.254682944666432e-01	-1.132405191915928e-01	1.167901029946813e+00	3.520009207701591e+02	-4.113306023249155e+01	2.736078518192204e+05	8.793505508573107e+04	2.622927846508236e+02	-2.949742896414676e-01	9.346324229692090e-01	
